nbeval fitness
0 25403.0
0 24631.0
0 23965.0
0 27390.0
0 24416.0
0 24719.0
0 25131.0
0 23409.0
0 24192.0
0 26928.0
0 24631.0
0 24694.0
0 23825.0
0 26376.0
0 25087.0
0 26015.0
0 26111.0
0 26389.0
0 25137.0
0 25948.0
0 25366.0
0 23558.0
0 26276.0
0 25956.0
0 26940.0
0 26362.0
0 26036.0
0 25347.0
0 24702.0
0 25687.0
0 24839.0
0 26419.0
0 28990.0
0 26108.0
0 24775.0
0 25787.0
0 25207.0
0 24460.0
0 26519.0
0 25170.0
0 24026.0
0 25037.0
0 24959.0
0 25576.0
0 24094.0
0 24512.0
0 26073.0
0 24777.0
0 24635.0
0 26582.0
0 25767.0
0 25165.0
0 27177.0
0 25813.0
0 23544.0
0 24933.0
0 25713.0
0 24566.0
0 26913.0
0 25751.0
0 25966.0
0 25170.0
0 25282.0
0 26553.0
0 25685.0
0 25922.0
0 26944.0
0 25598.0
0 25575.0
0 24030.0
0 26462.0
0 25398.0
0 23569.0
0 26306.0
0 26243.0
0 24524.0
0 25121.0
0 23949.0
0 26526.0
0 27563.0
0 26761.0
0 26324.0
0 25672.0
0 25105.0
0 24671.0
0 26634.0
0 25316.0
0 25427.0
0 25895.0
0 25941.0
0 24318.0
0 23563.0
0 27358.0
0 25432.0
0 24376.0
0 26189.0
0 26676.0
0 25368.0
0 25438.0
0 24708.0
0 23765.0
0 24397.0
0 25564.0
0 23786.0
0 25225.0
0 26523.0
0 25054.0
0 24037.0
0 26012.0
0 25787.0
0 25282.0
0 25260.0
0 24600.0
0 24771.0
0 26352.0
0 25984.0
0 24758.0
0 23958.0
0 25694.0
0 25475.0
0 27425.0
0 24368.0
0 25174.0
0 25967.0
0 26000.0
0 27659.0
0 24833.0
0 24156.0
0 25759.0
0 23206.0
0 24656.0
0 24410.0
0 24666.0
0 24686.0
0 25026.0
0 25535.0
0 25590.0
0 23915.0
0 27482.0
0 25940.0
0 24701.0
0 24571.0
0 27165.0
0 24774.0
0 24182.0
0 23609.0
0 25062.0
0 26591.0
0 25392.0
0 26093.0
0 25010.0
0 23849.0
0 26169.0
0 25646.0
0 26426.0
0 25347.0
0 25590.0
0 24684.0
0 25035.0
0 26545.0
0 25333.0
0 25495.0
0 25300.0
0 25806.0
0 25160.0
0 25539.0
0 24454.0
0 26352.0
0 24561.0
0 26820.0
0 26083.0
0 24520.0
0 26323.0
0 25570.0
0 25382.0
0 25092.0
0 26809.0
0 26185.0
0 24610.0
0 25046.0
0 26263.0
0 27754.0
0 24870.0
0 25487.0
0 23498.0
0 25669.0
0 25082.0
0 25951.0
0 24814.0
0 25448.0
0 25247.0
0 25842.0
0 25538.0
0 27888.0
0 25128.0
0 25847.0
0 27122.0
0 26415.0
0 26512.0
0 24887.0
0 24837.0
0 25826.0
0 23896.0
0 26008.0
0 26408.0
0 27160.0
0 26413.0
0 25114.0
0 25269.0
0 24886.0
0 26004.0
0 25016.0
0 24209.0
0 23127.0
0 26413.0
0 25470.0
0 25709.0
0 25979.0
0 26313.0
0 24768.0
0 23662.0
0 24997.0
0 24479.0
0 25469.0
0 25527.0
0 25241.0
0 25609.0
0 25981.0
0 24777.0
0 26870.0
0 24588.0
0 25636.0
0 25412.0
0 24990.0
0 26017.0
0 24992.0
0 25624.0
0 23717.0
0 24622.0
0 24663.0
0 25293.0
0 26146.0
0 24694.0
0 24403.0
0 25052.0
0 25608.0
0 25846.0
0 26444.0
0 25812.0
0 24488.0
0 25764.0
0 24872.0
0 27297.0
0 26424.0
0 25053.0
0 25237.0
0 26098.0
0 22743.0
0 26073.0
0 24438.0
0 24629.0
0 25386.0
0 24273.0
0 25115.0
0 25079.0
0 24545.0
0 22736.0
0 25278.0
0 25417.0
0 25493.0
0 24824.0
0 25672.0
0 25906.0
0 23854.0
0 27724.0
0 24349.0
0 24188.0
0 25090.0
0 25109.0
0 26392.0
0 24655.0
0 25953.0
0 25826.0
0 24634.0
0 26727.0
0 26428.0
0 25615.0
0 25354.0
0 25159.0
0 25860.0
0 26158.0
0 23878.0
0 24746.0
0 24978.0
0 24809.0
0 25121.0
0 24844.0
0 27406.0
0 23821.0
0 26592.0
0 25702.0
0 26340.0
0 24278.0
0 23964.0
0 26061.0
0 25572.0
0 25673.0
0 26035.0
0 25097.0
0 25817.0
0 25765.0
0 26570.0
0 25490.0
0 25345.0
0 25508.0
0 24364.0
0 25783.0
0 24522.0
0 26308.0
0 25960.0
0 25636.0
0 25372.0
0 23278.0
0 25240.0
0 25581.0
0 24663.0
0 25750.0
0 26203.0
0 26161.0
0 25510.0
0 24413.0
0 25222.0
0 23497.0
0 23906.0
0 26045.0
0 25886.0
0 27658.0
0 23808.0
0 24739.0
0 24412.0
0 26489.0
0 25246.0
0 25320.0
0 26176.0
0 25465.0
0 25447.0
0 25522.0
0 25527.0
0 24521.0
0 26036.0
0 24590.0
0 24456.0
0 26383.0
0 25840.0
0 25472.0
0 26289.0
0 25286.0
0 25203.0
0 25163.0
0 25942.0
0 24526.0
0 24732.0
0 25600.0
0 25826.0
0 25419.0
0 23305.0
0 24050.0
0 24592.0
0 25530.0
0 24874.0
0 24407.0
0 26272.0
0 24731.0
0 25528.0
0 25502.0
0 25929.0
0 25831.0
0 25480.0
0 25508.0
0 26052.0
0 25053.0
0 25660.0
0 24065.0
0 23299.0
0 25775.0
0 24644.0
0 22933.0
0 26270.0
0 25306.0
0 26089.0
0 26099.0
0 25518.0
0 26037.0
0 24933.0
0 27245.0
0 26899.0
0 26838.0
0 25890.0
0 26292.0
0 24387.0
0 25323.0
0 26125.0
0 26878.0
0 27225.0
0 25488.0
0 25772.0
0 25586.0
0 25874.0
0 24424.0
0 25834.0
0 26383.0
0 24164.0
0 23219.0
0 24996.0
0 26335.0
0 25303.0
0 24401.0
0 26890.0
0 24768.0
0 26104.0
0 26970.0
0 26288.0
0 26563.0
0 26619.0
0 26101.0
0 24716.0
0 26707.0
0 25305.0
0 25779.0
0 25843.0
0 25272.0
0 24447.0
0 25046.0
0 23188.0
0 25300.0
0 26717.0
0 25901.0
0 25836.0
0 24646.0
0 25672.0
0 24506.0
0 26185.0
0 24125.0
0 25007.0
0 25597.0
0 25290.0
0 23431.0
0 23704.0
0 25953.0
0 25910.0
0 25015.0
0 24531.0
0 26023.0
0 24750.0
0 24386.0
0 26281.0
0 26203.0
0 26363.0
0 26122.0
0 25740.0
0 25762.0
0 25362.0
0 25548.0
0 24256.0
0 23198.0
0 24694.0
0 26313.0
0 27858.0
0 23884.0
0 25272.0
0 25787.0
0 24727.0
0 25155.0
0 24987.0
0 25737.0
0 24305.0
0 25623.0
0 26709.0
0 26022.0
0 26636.0
0 25879.0
0 23516.0
0 24569.0
0 25763.0
0 25476.0
0 25831.0
0 25659.0
0 25189.0
0 25530.0
0 26651.0
0 26276.0
0 24936.0
0 24447.0
0 25836.0
0 25625.0
0 25483.0
0 23451.0
0 24561.0
0 24910.0
0 25675.0
0 24312.0
0 25086.0
0 25724.0
0 27074.0
0 27269.0
0 26338.0
0 25440.0
0 26130.0
0 26216.0
0 26837.0
0 24653.0
0 25089.0
0 26032.0
0 27648.0
0 24800.0
0 25991.0
0 26819.0
0 25706.0
0 24900.0
0 26630.0
0 27182.0
0 25392.0
0 24999.0
0 26468.0
0 26029.0
0 24389.0
0 27085.0
0 26178.0
0 26942.0
0 25755.0
0 25170.0
0 24835.0
0 25123.0
0 25806.0
0 26121.0
0 26899.0
0 27257.0
0 26654.0
0 26548.0
0 23893.0
0 26298.0
0 24192.0
0 23769.0
0 24129.0
0 25196.0
0 24293.0
0 24683.0
0 26077.0
0 25869.0
0 24887.0
0 25675.0
0 25959.0
0 24798.0
0 24660.0
0 26633.0
0 26718.0
0 24739.0
0 24635.0
0 26740.0
0 24800.0
0 23853.0
0 26426.0
0 25701.0
0 25341.0
0 26583.0
0 25280.0
0 25533.0
0 26194.0
0 25760.0
0 27479.0
0 25672.0
0 25544.0
0 24009.0
0 25154.0
0 25401.0
0 25152.0
0 25702.0
0 26469.0
0 25349.0
0 26354.0
0 26327.0
0 25322.0
0 25089.0
0 24725.0
0 25404.0
0 25892.0
0 26452.0
0 24553.0
0 26200.0
0 25964.0
0 25311.0
0 25405.0
0 25620.0
0 23936.0
0 26647.0
0 25706.0
0 25067.0
0 22781.0
0 25790.0
0 24770.0
0 24876.0
0 25504.0
0 24848.0
0 25957.0
0 23138.0
0 24342.0
0 26854.0
0 24519.0
0 24247.0
0 25053.0
0 27118.0
0 26962.0
0 25050.0
0 26147.0
0 25668.0
0 24421.0
0 26708.0
0 26015.0
0 24170.0
0 25306.0
0 25497.0
0 25797.0
0 25448.0
0 25630.0
0 25665.0
0 25745.0
0 25316.0
0 24679.0
0 24172.0
0 26323.0
0 25945.0
0 25972.0
0 23813.0
0 26213.0
0 24452.0
0 24873.0
0 25080.0
0 24559.0
0 25912.0
0 24903.0
0 26250.0
0 26595.0
0 26216.0
0 26940.0
0 24916.0
0 26312.0
0 24683.0
0 26509.0
0 24350.0
0 24502.0
0 24890.0
0 25622.0
0 26645.0
0 25048.0
0 25785.0
0 25968.0
0 23969.0
0 26441.0
0 26400.0
0 26038.0
0 27797.0
0 25025.0
0 24852.0
0 25715.0
0 24355.0
0 26164.0
0 25380.0
0 25112.0
0 26054.0
0 25049.0
0 24051.0
0 24181.0
0 26075.0
0 26685.0
0 25805.0
0 25853.0
0 25257.0
0 24649.0
0 24879.0
0 25681.0
0 26452.0
0 24614.0
0 25606.0
0 25086.0
0 25316.0
0 25240.0
0 24852.0
0 26317.0
0 25374.0
0 25113.0
0 25211.0
0 24851.0
0 25550.0
0 25547.0
0 24394.0
0 24177.0
0 23148.0
0 25846.0
0 26172.0
0 24988.0
0 25573.0
0 26029.0
0 24465.0
0 25147.0
0 24481.0
0 26216.0
0 24812.0
0 24401.0
0 24475.0
0 26760.0
0 24687.0
0 25097.0
0 25878.0
0 25528.0
0 25098.0
0 25183.0
0 26326.0
0 24931.0
0 25352.0
0 24221.0
0 24931.0
0 26386.0
0 22975.0
0 26297.0
0 24290.0
0 23584.0
0 24157.0
0 25915.0
0 25538.0
0 24591.0
0 26088.0
0 25718.0
0 25397.0
0 25540.0
0 26807.0
0 26740.0
0 24629.0
0 25092.0
0 25197.0
0 27073.0
0 26275.0
0 25575.0
0 25763.0
0 25837.0
0 25640.0
0 24810.0
0 26206.0
0 27712.0
0 25459.0
0 24996.0
0 26092.0
0 24980.0
0 27160.0
0 26346.0
0 23764.0
0 24123.0
0 26083.0
0 25254.0
0 25627.0
0 26330.0
0 25210.0
0 25302.0
0 26195.0
0 25710.0
0 23536.0
0 25889.0
0 25822.0
0 26172.0
0 26578.0
0 24687.0
0 24763.0
0 24752.0
0 23066.0
0 26598.0
0 25299.0
0 24962.0
0 25692.0
0 24601.0
0 25030.0
0 23768.0
0 25610.0
0 25594.0
0 25653.0
0 26379.0
0 25541.0
0 25917.0
0 26585.0
0 25174.0
0 24961.0
0 23973.0
0 26550.0
0 24399.0
0 26023.0
0 25987.0
0 25687.0
0 26347.0
0 24680.0
0 24784.0
0 25850.0
0 26157.0
0 26050.0
0 24774.0
0 23691.0
0 25385.0
0 25113.0
0 25153.0
0 25272.0
0 24782.0
0 25545.0
0 27023.0
0 23461.0
0 24713.0
0 25315.0
0 25298.0
0 27492.0
0 25599.0
0 25388.0
0 25331.0
0 24412.0
0 23519.0
0 24728.0
0 23955.0
0 25662.0
0 25143.0
0 24506.0
0 23397.0
0 24863.0
0 24260.0
0 24148.0
0 25355.0
0 23841.0
0 26428.0
0 25883.0
0 25330.0
0 25387.0
0 25706.0
0 24717.0
0 25458.0
0 24540.0
0 23395.0
0 25434.0
0 25026.0
0 24609.0
0 26385.0
0 27092.0
0 27330.0
0 24762.0
0 24488.0
0 24923.0
0 24690.0
0 25031.0
0 27155.0
0 24970.0
0 26328.0
0 25924.0
0 25773.0
0 26020.0
0 26328.0
0 25760.0
0 24793.0
0 25525.0
0 24392.0
0 26020.0
0 25789.0
0 25043.0
0 24101.0
0 25154.0
0 23535.0
0 25867.0
0 24415.0
0 27283.0
0 25056.0
0 24600.0
0 23229.0
0 24400.0
0 25995.0
0 24180.0
0 26401.0
0 26247.0
0 25244.0
0 25668.0
0 25127.0
0 26982.0
0 26387.0
0 23659.0
0 25760.0
0 26914.0
0 24587.0
0 23864.0
0 24566.0
0 26340.0
0 24699.0
0 25543.0
0 24964.0
0 24433.0
0 25508.0
0 24957.0
0 26042.0
0 24320.0
0 23867.0
0 26497.0
0 26644.0
0 25672.0
0 24611.0
0 24440.0
0 24140.0
0 25423.0
0 26890.0
0 25776.0
0 24496.0
0 24967.0
0 26330.0
0 26342.0
0 24601.0
0 25981.0
0 26168.0
0 24745.0
0 26288.0
0 26307.0
0 25166.0
0 24285.0
0 24854.0
0 26366.0
0 25295.0
0 26585.0
0 25010.0
0 25860.0
0 25081.0
0 25090.0
0 25987.0
0 28576.0
0 25349.0
0 23097.0
0 26417.0
0 25129.0
0 25332.0
0 23841.0
0 23855.0
0 24078.0
0 27799.0
0 25123.0
0 25554.0
0 24548.0
0 25844.0
0 22516.0
0 25024.0
0 24314.0
0 24430.0
0 25920.0
0 25395.0
0 25794.0
0 23035.0
0 24123.0
0 25527.0
0 24970.0
0 24847.0
0 24702.0
0 24113.0
0 25922.0
0 24811.0
0 27419.0
0 25933.0
0 24068.0
0 24454.0
0 24525.0
0 26190.0
0 25447.0
0 24540.0
0 24201.0
0 25372.0
0 23721.0
0 24254.0
0 25112.0
0 26930.0
0 24005.0
0 25447.0
0 25860.0
0 25916.0
0 23823.0
0 25055.0
0 24558.0
0 23843.0
0 24853.0
0 26043.0
0 24425.0
0 26552.0
0 26514.0
0 24691.0
0 24283.0
0 25786.0
0 26088.0
0 27052.0
0 25943.0
0 25486.0
0 26122.0
0 23898.0
0 24454.0
0 25636.0
0 25661.0
0 24807.0
0 25987.0
0 27540.0
0 25434.0
0 25028.0
0 25297.0
0 24406.0
0 26133.0
0 25700.0
0 24991.0
0 25714.0
0 25883.0
0 27662.0
0 26313.0
0 25633.0
0 24816.0
0 26296.0
0 25048.0
0 25601.0
0 24891.0
0 25586.0
0 25708.0
0 24515.0
0 25415.0
0 26132.0
0 25521.0
0 27305.0
0 25323.0
0 26403.0
0 24863.0
0 24432.0
0 25934.0
0 25601.0
0 24446.0
0 24277.0
0 24613.0
0 25857.0
0 24471.0
0 27427.0
0 24645.0
0 26431.0
0 27104.0
0 24784.0
0 26722.0
0 24208.0
0 25820.0
0 26001.0
0 24274.0
0 28167.0
0 24801.0
0 25022.0
0 25415.0
0 25174.0
0 25746.0
0 27126.0
0 25414.0
0 26163.0
0 26094.0
0 25831.0
0 26686.0
0 27430.0
0 27646.0
0 24070.0
0 25034.0
0 25758.0
0 23901.0
0 26337.0
0 25439.0
0 28310.0
0 26144.0
0 24868.0
0 26187.0
0 24593.0
0 24332.0
0 27295.0
0 25050.0
0 25965.0
0 24564.0
0 25683.0
0 25198.0
0 25020.0
0 26495.0
0 26109.0
0 26254.0
0 26034.0
0 26471.0
0 25801.0
0 25589.0
0 25691.0
0 25215.0
0 25345.0
0 25092.0
0 24743.0
0 26219.0
0 25538.0
0 25522.0
0 26423.0
0 26213.0
0 25904.0
0 23992.0
0 25149.0
0 25873.0
0 25219.0
0 25184.0
0 25634.0
0 23899.0
0 25704.0
0 26165.0
0 24627.0
0 26666.0
0 25671.0
0 25374.0
0 24373.0
0 25064.0
0 26693.0
0 24242.0
0 24526.0
0 25025.0
0 24766.0
0 26709.0
0 25284.0
0 25129.0
0 25229.0
0 24149.0
0 24889.0
0 25812.0
0 24746.0
0 23945.0
0 25397.0
0 25930.0
0 25378.0
0 25653.0
0 25727.0
0 24285.0
0 25005.0
0 25265.0
0 24391.0
0 23915.0
0 26161.0
0 26766.0
0 25670.0
0 25809.0
0 23466.0
0 25289.0
0 24674.0
0 24972.0
0 25892.0
0 26897.0
0 26360.0
0 26070.0
0 25928.0
0 25324.0
0 23851.0
0 25715.0
0 26139.0
0 25297.0
0 25025.0
0 24805.0
0 25727.0
0 26302.0
0 25481.0
0 26005.0
0 24942.0
0 24726.0
0 25718.0
0 26036.0
0 24343.0
0 25512.0
0 25796.0
0 27117.0
0 25520.0
0 24600.0
0 25306.0
0 24843.0
0 24594.0
0 24864.0
0 26671.0
0 25049.0
0 26049.0
0 25360.0
0 25891.0
0 26367.0
0 25353.0
0 24512.0
0 24909.0
0 25306.0
0 24268.0
0 25842.0
0 25383.0
0 24292.0
0 25182.0
0 25585.0
0 26757.0
0 26782.0
0 23974.0
0 25573.0
0 24105.0
0 24874.0
0 24451.0
0 25393.0
0 25616.0
0 25751.0
0 25312.0
0 23677.0
0 24333.0
0 26553.0
0 26609.0
0 24524.0
0 26193.0
0 24255.0
0 26110.0
0 26453.0
0 27418.0
0 25368.0
0 24036.0
0 26071.0
0 25998.0
0 26433.0
0 25430.0
0 25591.0
0 25823.0
0 25219.0
0 25146.0
0 25501.0
0 25949.0
0 24785.0
0 25721.0
0 26243.0
0 25981.0
0 26424.0
0 25446.0
0 26719.0
0 25627.0
0 24647.0
0 25128.0
0 25284.0
0 24499.0
0 25011.0
0 25917.0
0 26050.0
0 25710.0
0 24809.0
0 25798.0
0 24326.0
0 25204.0
0 26986.0
0 24727.0
0 25704.0
0 25153.0
0 25409.0
0 25678.0
0 25707.0
0 24834.0
0 24913.0
0 27033.0
0 24709.0
0 25883.0
0 24453.0
0 25978.0
0 24426.0
0 25931.0
0 24611.0
0 25485.0
0 25252.0
0 25301.0
0 25995.0
0 24845.0
0 25852.0
0 26349.0
0 24930.0
0 24225.0
0 24904.0
0 24624.0
0 24960.0
0 24892.0
0 25489.0
0 24637.0
0 25161.0
0 23495.0
0 25637.0
0 24857.0
0 25066.0
0 25673.0
0 25189.0
0 26412.0
0 25204.0
0 26426.0
0 25052.0
0 24858.0
0 24709.0
0 24633.0
0 26490.0
0 25824.0
0 23240.0
0 25610.0
0 24304.0
0 25222.0
0 24128.0
0 24467.0
0 25747.0
0 25766.0
0 24989.0
0 25444.0
0 24291.0
0 24843.0
0 26886.0
0 27048.0
0 27206.0
0 25553.0
0 25034.0
0 26058.0
0 24222.0
0 25586.0
0 24535.0
0 25675.0
0 26493.0
0 25053.0
0 26074.0
0 26257.0
0 23673.0
0 25025.0
0 25912.0
0 26386.0
0 25066.0
0 25715.0
0 24545.0
0 25482.0
0 26027.0
0 26687.0
0 23630.0
0 22637.0
0 24858.0
0 26195.0
0 25781.0
0 25672.0
0 24022.0
0 25550.0
0 25157.0
0 25434.0
0 25898.0
0 25726.0
0 25095.0
0 26318.0
0 25098.0
0 25568.0
0 25665.0
0 26428.0
0 24465.0
